"x","y","uniquesquirrelid","hectare","shift","date","hectaresquirrelnumber","age","primaryfurcolor","highlightfurcolor","combinationofcolors","colornotes","location","abovegroundsightermeasurement","specificlocation","running","chasing","climbing","eating","foraging","otheractivities","kuks","quaas","moans","tailflags","tailtwitches","approaches","indifferent","runsfrom","otherinteractions","latlon","zipcodes","communitydistricts","boroughboundaries","citycouncildistricts","policeprecincts"
"-73.9600965","40.7952340","36B-PM-1013-02","36B","PM",10132018,2,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,True,False,False,NULL,False,False,False,False,True,True,False,True,NULL,"POINT (-73.9600964585868 40.7952339524416)",NULL,19,4,19,13
"-73.9713519","40.7798470","17B-AM-1010-01","17B","AM",10102018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9713519158027 40.7798470142991)",NULL,19,4,19,13
"-73.9532873","40.7935203","37H-PM-1006-04","37H","PM",10062018,4,NULL,NULL,NULL,"+",NULL,"Above Ground","43","tree",False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.953287300494 40.793520326789)",NULL,19,4,19,13
"-73.9626120","40.7905126","30C-AM-1014-02","30C","AM",10142018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE","on a rock",True,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9626120417397 40.7905126358626)",NULL,19,4,19,13
"-73.9764016","40.7689894","4D-PM-1008-05","04D","PM",10082018,5,"Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9764016030666 40.7689894344251)",NULL,19,4,19,13
"-73.9694856","40.7805192","18C-PM-1018-05","18C","PM",10182018,5,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.969485639023 40.780519159069)",NULL,19,4,19,13
"-73.9741622","40.7752481","11C-PM-1018-01","11C","PM",10182018,1,"Adult","Gray","White","Gray+White",NULL,"Above Ground","10",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9741621946917 40.7752481472025)",NULL,19,4,19,13
"-73.9792091","40.7685845","2B-PM-1013-06","02B","PM",10132018,6,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,False,NULL,False,False,False,False,False,True,False,False,"sat there! in front of us","POINT (-73.9792091200122 40.7685845475313)",NULL,19,4,19,13
"-73.9762258","40.7744033","9A-AM-1013-08","09A","AM",10132018,8,"Adult",NULL,NULL,"+",NULL,NULL,NULL,NULL,False,False,False,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9762257701293 40.7744032758323)",NULL,19,4,19,13
"-73.9738482","40.7706541","7E-PM-1013-04","07E","PM",10132018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,True,True,NULL,False,False,False,False,True,False,False,False,NULL,"POINT (-73.9738481771673 40.7706540698938)",NULL,19,4,19,13
"-73.9629483","40.7936810","33A-PM-1018-03","33A","PM",10182018,3,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","6",NULL,True,False,True,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9629483374528 40.7936809905265)",NULL,19,4,19,13
"-73.9718720","40.7702335","7G-PM-1018-04","07G","PM",10182018,4,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9718720403657 40.7702335056337)",NULL,19,4,19,13
"-73.9583739","40.7979303","39B-PM-1014-02","39B","PM",10142018,2,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9583738783348 40.7979302775527)",NULL,19,4,19,13
"-73.9551524","40.7910536","34H-PM-1006-01","34H","PM",10062018,1,"Adult","Black",NULL,"Black+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9551524422379 40.7910535596756)",NULL,19,4,19,13
"-73.9770949","40.7724063","7B-AM-1008-04","07B","AM",10082018,4,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9770948563006 40.7724063459185)",NULL,19,4,19,13
